year,country,ccode,protestdays,demand_labor,demand_land,demand_policebrutality,demand_political,demand_price,demand_removal,demand_social,nonviolent,protesterviolence,state_violence,both_violence
2000,Estonia,366,13,2,0,1,5,0,0,0,7,0,0,0
2000,Ethiopia,530,0,0,0,0,0,0,0,0,0,0,0,0
2000,Finland,375,2,1,0,0,0,1,0,0,2,0,0,0
2000,France,220,30,2,0,1,7,2,1,0,8,4,0,0
2000,Gabon,481,0,0,0,0,0,0,0,0,0,0,0,0
2000,Gambia,420,5,0,0,2,0,0,0,0,0,2,2,2
2000,Georgia,372,0,0,0,0,0,0,0,0,0,0,0,0
2000,Germany,255,11,0,0,0,5,6,0,0,10,1,1,1
2000,Ghana,452,0,0,0,0,0,0,0,0,0,0,0,0
2000,Greece,350,2,0,0,0,2,0,0,0,2,0,0,0
2000,Guatemala,90,1,0,0,0,0,1,0,0,0,1,0,0
2000,Guinea,438,0,0,0,0,0,0,0,0,0,0,0,0
2000,Guinea-Bissau,404,0,0,0,0,0,0,0,0,0,0,0,0
2000,Guyana,110,0,0,0,0,0,0,0,0,0,0,0,0
2000,Haiti,41,6,0,0,0,4,0,0,0,0,4,0,0
2000,Honduras,91,2,0,1,0,1,1,0,0,2,0,0,0
2000,Hungary,310,1,0,0,0,1,0,0,0,1,0,0,0
2000,India,750,16,1,1,1,1,0,0,1,1,4,1,0
2000,Indonesia,850,19,0,2,0,5,1,1,0,2,7,1,1
2000,Iran,630,5,0,0,0,5,0,0,0,2,3,0,0
2000,Iraq,645,0,0,0,0,0,0,0,0,0,0,0,0
2000,Ireland,205,1,0,0,0,0,1,0,0,1,0,0,0
2000,Italy,325,4,1,0,0,2,0,0,1,3,1,0,0
2000,Ivory Coast,437,9,1,0,0,6,0,0,0,2,5,2,1
2000,Jamaica,51,0,0,0,0,0,0,0,0,0,0,0,0
2000,Japan,740,1,0,1,0,0,0,0,0,1,0,0,0
2000,Jordan,663,0,0,0,0,0,0,0,0,0,0,0,0
2000,Kazakhstan,705,1,1,0,0,0,0,0,0,1,0,0,0
2000,Kenya,501,3,0,1,0,2,0,0,0,2,1,0,0
2000,Kuwait,690,1,0,0,0,1,0,0,0,1,0,0,0
2000,Kyrgyzstan,703,8,0,0,0,5,0,0,0,4,1,0,0
2000,Laos,812,1,0,0,0,1,0,0,0,1,0,0,0
2000,Latvia,367,0,0,0,0,0,0,0,0,0,0,0,0
2000,Lebanon,660,3,0,0,0,2,0,0,0,2,0,0,0
2000,Lesotho,570,2,0,0,0,1,0,2,0,1,1,0,0
2000,Liberia,450,0,0,0,0,0,0,0,0,0,0,0,0
2000,Libya,620,0,0,0,0,0,0,0,0,0,0,0,0
2000,Lithuania,368,16,3,0,0,11,4,0,0,12,0,0,0
2000,Luxembourg,212,0,0,0,0,0,0,0,0,0,0,0,0
2000,Macedonia,343,3,0,0,0,3,0,1,0,3,0,0,0
2000,Madagascar,580,19,0,0,0,1,0,1,0,0,1,0,0
2000,Malawi,553,1,0,0,0,0,1,0,0,0,1,0,0
2000,Malaysia,820,10,0,0,7,2,0,0,1,10,0,0,0
2000,Mali,432,2,1,0,0,1,0,0,0,2,0,0,0
2000,Mauritania,435,5,0,0,0,5,0,0,0,4,1,1,1
2000,Mauritius,590,4,3,0,0,2,0,1,0,4,0,0,0
2000,Mexico,70,8,4,0,2,3,0,0,0,4,4,0,0
2000,Moldova,359,8,2,1,1,3,6,1,0,5,3,2,2
2000,Mongolia,712,0,0,0,0,0,0,0,0,0,0,0,0
2000,Morocco,600,4,0,0,0,1,0,0,2,2,1,0,0
2000,Mozambique,541,2,0,0,0,1,0,0,0,0,1,1,1
2000,Myanmar,775,0,0,0,0,0,0,0,0,0,0,0,0
2000,Namibia,565,33,2,0,0,3,0,0,2,6,0,0,0
2000,Nepal,790,101,3,5,1,9,7,5,1,10,7,2,2
2000,Netherlands,210,3,1,0,0,0,1,0,0,2,0,0,0
2000,Nicaragua,93,4,1,0,0,1,2,0,0,2,2,0,0
2000,Niger,436,5,3,0,0,2,0,0,2,4,1,0,0
2000,Nigeria,475,2,0,0,0,1,1,0,1,0,2,1,1
2000,North Korea,731,0,0,0,0,0,0,0,0,0,0,0,0
2000,Norway,385,3,0,0,0,1,1,0,0,2,0,0,0
2000,Oman,698,0,0,0,0,0,0,0,0,0,0,0,0
2000,Pakistan,770,12,0,0,0,0,1,0,0,1,0,0,0
2000,Panama,95,2,0,0,0,1,1,0,0,2,0,0,0
2000,Papua New Guinea,910,2,1,0,1,0,0,0,0,2,0,0,0
2000,Paraguay,150,4,0,0,0,2,0,0,0,2,0,0,0
2000,Peru,135,8,0,0,0,8,0,0,0,6,2,1,1
2000,Philippines,840,14,0,0,0,2,0,5,0,7,0,0,0
2000,Poland,290,2,0,1,0,1,1,0,0,2,0,0,0
2000,Portugal,235,0,0,0,0,0,0,0,0,0,0,0,0
2000,Qatar,694,0,0,0,0,0,0,0,0,0,0,0,0
2000,Romania,360,2,0,0,0,1,1,0,0,1,1,0,0
2000,Russia,365,3,0,0,1,3,0,0,0,3,0,0,0
2000,Rwanda,517,0,0,0,0,0,0,0,0,0,0,0,0
2000,Saudi Arabia,670,0,0,0,0,0,0,0,0,0,0,0,0
2000,Senegal,433,0,0,0,0,0,0,0,0,0,0,0,0
2000,Sierra Leone,451,0,0,0,0,0,0,0,0,0,0,0,0
2000,Singapore,830,0,0,0,0,0,0,0,0,0,0,0,0
2000,Slovak Republic,317,1,0,0,0,1,0,1,0,1,0,0,0
2000,Slovenia,349,0,0,0,0,0,0,0,0,0,0,0,0
2000,Somalia,520,0,0,0,0,0,0,0,0,0,0,0,0
2000,South Africa,560,2,0,0,0,2,0,0,0,2,0,0,0
2000,South Korea,732,37,16,2,2,8,0,0,0,23,5,3,2
2000,Spain,230,6,1,0,0,0,2,0,0,3,0,0,0
2000,Sri Lanka,780,3,0,0,0,1,0,0,0,1,0,0,0
2000,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0
2000,Suriname,115,0,0,0,0,0,0,0,0,0,0,0,0
2000,Swaziland,572,5,0,0,0,5,0,0,0,5,0,1,0
2000,Sweden,380,2,0,0,0,0,1,0,0,1,0,0,0
2000,Switzerland,225,0,0,0,0,0,0,0,0,0,0,0,0
2000,Syria,652,0,0,0,0,0,0,0,0,0,0,0,0
2000,Taiwan,713,9,1,0,0,3,0,1,0,4,1,1,1
2000,Tajikistan,702,0,0,0,0,0,0,0,0,0,0,0,0
2000,Tanzania,510,2,0,0,0,2,0,0,0,0,2,1,1
2000,Thailand,800,33,0,2,0,2,0,3,0,5,2,0,0
2000,Togo,461,1,0,0,0,1,0,0,0,1,0,0,0
2000,Tunisia,616,2,0,0,0,0,1,0,0,0,1,0,0
2000,Turkey,640,2,0,0,1,0,1,0,0,2,0,1,0
2000,Turkmenistan,701,0,0,0,0,0,0,0,0,0,0,0,0
2000,Uganda,500,0,0,0,0,0,0,0,0,0,0,0,0
2000,Ukraine,369,79,0,0,0,2,0,2,0,2,0,0,0
2000,United Arab Emirate,696,0,0,0,0,0,0,0,0,0,0,0,0
2000,United Kingdom,200,38,1,0,0,13,5,0,0,14,4,0,0
2000,Uruguay,165,1,0,0,0,1,0,0,0,1,0,0,0
2000,Uzbekistan,704,0,0,0,0,0,0,0,0,0,0,0,0
2000,Venezuela,101,14,5,0,0,3,0,0,1,9,0,0,0
2000,Vietnam,816,136,0,1,0,1,0,1,0,1,0,0,0
2000,Yemen,679,0,0,0,0,0,0,0,0,0,0,0,0
2000,Yugoslavia,347,41,0,0,1,19,0,1,0,15,4,2,0
2000,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0
2000,Zimbabwe,552,6,0,0,1,4,1,0,0,2,4,0,0
2001,Afghanistan,700,0,0,0,0,0,0,0,0,0,0,0,0
2001,Albania,339,0,0,0,0,0,0,0,0,0,0,0,0
2001,Algeria,615,9,0,0,3,2,1,0,0,3,3,2,2
2001,Angola,540,1,0,1,0,0,0,0,0,0,1,1,1
2001,Argentina,160,37,1,0,0,10,0,0,0,8,3,1,1
2001,Armenia,371,2,0,0,0,0,0,2,0,2,0,0,0
2001,Austria,305,0,0,0,0,0,0,0,0,0,0,0,0
2001,Azerbaijan,373,3,0,0,0,2,0,0,0,2,0,0,0
2001,Bahrain,692,0,0,0,0,0,0,0,0,0,0,0,0
2001,Bangladesh,771,10,0,0,1,0,0,3,0,0,4,2,2
2001,Belarus,370,2,0,0,0,2,0,0,0,2,0,0,0
2001,Belgium,211,0,0,0,0,0,0,0,0,0,0,0,0
2001,Benin,434,3,0,0,1,2,0,0,0,2,1,1,1
2001,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
2001,Bolivia,145,1,0,0,0,1,0,0,0,1,0,0,0
2001,Bosnia,346,0,0,0,0,0,0,0,0,0,0,0,0
2001,Botswana,571,0,0,0,0,0,0,0,0,0,0,0,0
2001,Brazil,140,15,3,0,0,5,0,0,0,7,1,1,1
2001,Bulgaria,355,1,0,0,0,1,0,1,0,1,0,0,0
2001,Burkina Faso,439,0,0,0,0,0,0,0,0,0,0,0,0
2001,Burundi,516,1,0,0,1,1,0,0,0,1,0,0,0
2001,Cambodia,811,0,0,0,0,0,0,0,0,0,0,0,0
2001,Cameroon,471,1,0,0,0,1,0,0,1,0,1,1,1
2001,Canada,20,0,0,0,0,0,0,0,0,0,0,0,0
2001,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0
2001,Central African Republic,482,0,0,0,0,0,0,0,0,0,0,0,0
2001,Chad,483,1,0,0,0,1,0,0,0,1,0,1,0
2001,Chile,155,9,0,0,0,9,0,0,0,7,2,0,0
2001,China,710,15,1,0,0,3,1,0,0,2,3,2,2
2001,Colombia,100,15,0,0,0,6,0,0,0,6,0,0,0
2001,Comoros,581,8,2,0,2,1,0,0,0,2,2,1,0
2001,Congo Brazzaville,484,0,0,0,0,0,0,0,0,0,0,0,0
2001,Congo Kinshasa,490,0,0,0,0,0,0,0,0,0,0,0,0
2001,Costa Rica,94,0,0,0,0,0,0,0,0,0,0,0,0
2001,Croatia,344,3,0,0,0,1,0,0,0,1,0,0,0
2001,Cuba,40,0,0,0,0,0,0,0,0,0,0,0,0
2001,Cyprus,352,0,0,0,0,0,0,0,0,0,0,0,0
2001,Czech Republic,316,0,0,0,0,0,0,0,0,0,0,0,0
2001,Denmark,390,0,0,0,0,0,0,0,0,0,0,0,0
2001,Djibouti,522,0,0,0,0,0,0,0,0,0,0,0,0
2001,Dominican Republic,42,3,0,0,1,2,0,0,0,3,0,0,0
2001,Ecuador,130,17,1,0,0,8,4,0,0,10,1,2,1
2001,Egypt,651,0,0,0,0,0,0,0,0,0,0,0,0
2001,El Salvador,92,2,0,0,0,2,0,0,0,1,1,1,1
2001,Equatorial Guinea,411,0,0,0,0,0,0,0,0,0,0,0,0
2001,Eritrea,531,1,0,0,0,1,0,0,0,1,0,0,0
2001,Estonia,366,5,2,0,0,0,2,0,1,5,0,0,0
2001,Ethiopia,530,6,0,0,0,3,0,0,0,1,2,2,2
2001,Finland,375,0,0,0,0,0,0,0,0,0,0,0,0
2001,France,220,2,0,0,0,2,0,0,0,0,2,0,0
2001,Gabon,481,0,0,0,0,0,0,0,0,0,0,0,0
2001,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0
2001,Georgia,372,3,1,0,0,2,0,0,0,1,2,0,0
2001,Germany,255,10,4,5,0,9,0,0,0,4,6,1,1
2001,Ghana,452,0,0,0,0,0,0,0,0,0,0,0,0
2001,Greece,350,4,0,0,0,4,0,0,0,3,1,0,0
2001,Guatemala,90,14,0,0,0,2,12,0,0,11,3,0,0
2001,Guinea,438,3,0,0,0,3,0,0,0,2,1,2,0
2001,Guinea-Bissau,404,3,1,0,0,2,0,0,0,2,1,1,1
2001,Guyana,110,1,0,0,0,1,0,0,0,0,1,0,0
2001,Haiti,41,1,0,0,0,1,0,0,0,1,0,0,0
2001,Honduras,91,1,1,0,0,0,0,0,0,1,0,0,0
2001,Hungary,310,1,1,0,0,1,0,0,0,1,0,0,0
2001,India,750,9,0,0,3,6,0,0,0,2,7,2,2
2001,Indonesia,850,10,0,0,0,2,1,2,0,2,3,0,0
2001,Iran,630,6,0,0,0,5,0,0,0,2,3,1,0
2001,Iraq,645,0,0,0,0,0,0,0,0,0,0,0,0
2001,Ireland,205,0,0,0,0,0,0,0,0,0,0,0,0
2001,Italy,325,6,1,0,1,3,0,1,0,5,1,0,0
2001,Ivory Coast,437,7,2,0,0,4,1,0,0,6,0,1,0
2001,Jamaica,51,1,0,0,1,0,0,0,0,1,0,0,0
2001,Japan,740,0,0,0,0,0,0,0,0,0,0,0,0
2001,Jordan,663,0,0,0,0,0,0,0,0,0,0,0,0
2001,Kazakhstan,705,0,0,0,0,0,0,0,0,0,0,0,0
2001,Kenya,501,3,1,1,0,1,1,0,0,2,1,1,0
2001,Kuwait,690,0,0,0,0,0,0,0,0,0,0,0,0
2001,Kyrgyzstan,703,2,0,1,0,1,0,0,0,2,0,0,0
2001,Laos,812,0,0,0,0,0,0,0,0,0,0,0,0
2001,Latvia,367,0,0,0,0,0,0,0,0,0,0,0,0
2001,Lebanon,660,1,0,0,0,1,0,0,0,1,0,0,0
2001,Lesotho,570,2,2,0,0,1,0,2,0,1,1,1,1
2001,Liberia,450,1,0,0,1,0,0,0,0,0,1,1,1
2001,Libya,620,0,0,0,0,0,0,0,0,0,0,0,0
2001,Lithuania,368,0,0,0,0,0,0,0,0,0,0,0,0
2001,Luxembourg,212,0,0,0,0,0,0,0,0,0,0,0,0
2001,Macedonia,343,7,0,0,0,6,0,0,0,2,4,0,0
2001,Madagascar,580,0,0,0,0,0,0,0,0,0,0,0,0
2001,Malawi,553,7,1,1,3,2,0,0,0,1,6,3,3
2001,Malaysia,820,7,0,0,4,3,0,0,0,7,0,0,0
2001,Mali,432,0,0,0,0,0,0,0,0,0,0,0,0
2001,Mauritania,435,1,0,0,0,1,0,0,0,1,0,0,0
2001,Mauritius,590,0,0,0,0,0,0,0,0,0,0,0,0
2001,Mexico,70,4,0,0,1,2,0,0,0,3,0,0,0
2001,Moldova,359,1,0,0,0,1,0,0,1,1,0,0,0
2001,Mongolia,712,0,0,0,0,0,0,0,0,0,0,0,0
2001,Morocco,600,0,0,0,0,0,0,0,0,0,0,0,0
2001,Mozambique,541,19,1,0,0,0,0,0,0,0,1,0,0
2001,Myanmar,775,0,0,0,0,0,0,0,0,0,0,0,0
2001,Namibia,565,17,0,0,0,6,0,1,0,6,0,0,0
2001,Nepal,790,7,0,0,2,1,0,2,0,3,1,0,0
2001,Netherlands,210,2,0,0,0,2,0,0,0,1,1,0,0
2001,Nicaragua,93,1,0,0,0,1,0,0,0,1,0,0,0
2001,Niger,436,12,3,0,0,10,0,0,0,7,5,0,0
2001,Nigeria,475,3,0,0,1,0,1,0,0,1,1,0,0
2001,North Korea,731,0,0,0,0,0,0,0,0,0,0,0,0
2001,Norway,385,1,0,0,0,1,0,0,0,0,1,0,0
2001,Oman,698,0,0,0,0,0,0,0,0,0,0,0,0
2001,Pakistan,770,14,0,0,0,10,0,2,0,5,7,4,4
2001,Panama,95,2,0,0,0,0,1,0,0,0,1,1,1
2001,Papua New Guinea,910,18,0,0,1,4,0,0,0,3,2,0,0
2001,Paraguay,150,24,0,0,0,8,0,0,0,7,1,0,0
2001,Peru,135,4,0,0,0,4,0,0,0,4,0,0,0
2001,Philippines,840,10,0,0,0,0,1,2,0,2,1,0,0
2001,Poland,290,0,0,0,0,0,0,0,0,0,0,0,0
2001,Portugal,235,1,0,0,1,0,0,0,0,1,0,1,0
2001,Qatar,694,6,0,0,0,1,0,0,0,1,0,0,0
2001,Romania,360,2,0,0,0,2,0,0,0,2,0,0,0
2001,Russia,365,3,0,0,0,3,0,0,0,3,0,0,0
2001,Rwanda,517,0,0,0,0,0,0,0,0,0,0,0,0
2001,Saudi Arabia,670,0,0,0,0,0,0,0,0,0,0,0,0
2001,Senegal,433,5,3,0,1,2,0,0,1,4,1,1,1
2001,Sierra Leone,451,0,0,0,0,0,0,0,0,0,0,0,0
2001,Singapore,830,1,0,0,1,0,0,0,0,0,1,0,0
2001,Slovak Republic,317,4,1,0,0,3,0,0,0,3,0,0,0
2001,Slovenia,349,0,0,0,0,0,0,0,0,0,0,0,0
2001,Somalia,520,0,0,0,0,0,0,0,0,0,0,0,0
2001,South Africa,560,5,0,4,0,1,0,0,0,5,0,0,0
2001,South Korea,732,18,6,1,2,7,0,0,0,11,5,4,4
2001,Spain,230,5,0,0,0,5,0,0,0,5,0,0,0
2001,Sri Lanka,780,9,0,0,0,4,0,0,1,3,2,1,1
2001,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0
2001,Suriname,115,0,0,0,0,0,0,0,0,0,0,0,0
2001,Swaziland,572,1,0,0,0,1,0,0,0,1,0,0,0
2001,Sweden,380,0,0,0,0,0,0,0,0,0,0,0,0
2001,Switzerland,225,0,0,0,0,0,0,0,0,0,0,0,0
2001,Syria,652,0,0,0,0,0,0,0,0,0,0,0,0
2001,Taiwan,713,3,0,0,0,2,1,0,0,3,0,0,0
2001,Tajikistan,702,0,0,0,0,0,0,0,0,0,0,0,0
2001,Tanzania,510,4,0,0,0,3,0,0,0,2,1,1,1
2001,Thailand,800,228,1,3,0,3,0,0,4,10,1,0,0
2001,Togo,461,2,1,0,0,2,0,0,0,2,0,0,0
2001,Tunisia,616,0,0,0,0,0,0,0,0,0,0,0,0
2001,Turkey,640,5,0,0,0,3,2,0,0,3,2,0,0
2001,Turkmenistan,701,0,0,0,0,0,0,0,0,0,0,0,0
2001,Uganda,500,0,0,0,0,0,0,0,0,0,0,0,0
2001,Ukraine,369,8,0,0,1,8,0,5,0,6,2,1,1
2001,United Arab Emirate,696,0,0,0,0,0,0,0,0,0,0,0,0
2001,United Kingdom,200,18,0,0,2,14,3,0,3,9,9,0,0
2001,Uruguay,165,1,0,0,0,1,0,0,0,1,0,0,0
2001,Uzbekistan,704,1,0,0,1,0,0,0,0,1,0,0,0
2001,Venezuela,101,22,8,0,0,10,0,0,0,17,1,0,0
2001,Vietnam,816,90,0,1,0,0,0,0,1,0,1,0,0
2001,Yemen,679,1,0,0,0,1,0,0,0,1,0,0,0
2001,Yugoslavia,347,8,0,0,0,3,0,0,0,3,0,0,0
2001,Zambia,551,4,0,0,0,4,0,0,0,4,0,1,0
2001,Zimbabwe,552,1,0,0,1,0,0,0,0,1,0,1,0
2002,Afghanistan,700,2,0,0,0,1,0,0,0,0,1,0,0
2002,Albania,339,0,0,0,0,0,0,0,0,0,0,0,0
2002,Algeria,615,0,0,0,0,0,0,0,0,0,0,0,0
2002,Angola,540,1,0,0,0,1,0,0,0,0,1,1,1
2002,Argentina,160,92,2,0,0,6,0,0,0,5,3,0,0
2002,Armenia,371,5,0,0,0,3,0,2,0,5,0,0,0
2002,Austria,305,1,0,0,0,1,0,0,0,1,0,0,0
2002,Azerbaijan,373,20,0,0,0,10,0,9,1,16,4,2,2
2002,Bahrain,692,0,0,0,0,0,0,0,0,0,0,0,0
2002,Bangladesh,771,4,0,0,1,3,0,0,0,4,0,0,0
2002,Belarus,370,5,1,0,0,5,0,0,0,5,0,1,0
2002,Belgium,211,1,0,0,0,1,0,0,0,1,0,0,0
2002,Benin,434,3,1,0,0,2,0,0,0,2,0,0,0
2002,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
2002,Bolivia,145,3,0,0,0,2,0,0,0,1,1,1,1
2002,Bosnia,346,0,0,0,0,0,0,0,0,0,0,0,0
2002,Botswana,571,1,0,0,0,1,0,0,0,1,0,0,0
2002,Brazil,140,4,0,0,0,4,0,0,0,4,0,0,0
2002,Bulgaria,355,0,0,0,0,0,0,0,0,0,0,0,0
2002,Burkina Faso,439,5,2,0,0,1,3,0,0,3,1,0,0
2002,Burundi,516,7,0,0,0,4,0,0,0,1,3,2,2
2002,Cambodia,811,0,0,0,0,0,0,0,0,0,0,0,0
2002,Cameroon,471,0,0,0,0,0,0,0,0,0,0,0,0
2002,Canada,20,0,0,0,0,0,0,0,0,0,0,0,0
2002,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0
2002,Central African Republic,482,5,2,0,0,3,0,0,0,3,2,2,2
2002,Chad,483,0,0,0,0,0,0,0,0,0,0,0,0
2002,Chile,155,13,2,0,0,9,2,0,0,9,2,0,0
2002,China,710,40,1,0,0,2,0,0,0,3,0,0,0
2002,Colombia,100,5,1,0,0,3,1,0,0,5,0,0,0
2002,Comoros,581,4,0,0,0,3,0,0,0,1,2,1,1
2002,Congo Brazzaville,484,1,0,0,0,1,0,0,0,1,0,0,0
2002,Congo Kinshasa,490,2,0,0,0,2,0,0,0,2,0,0,0
2002,Costa Rica,94,2,1,0,0,1,0,0,0,2,0,0,0
2002,Croatia,344,1,0,0,0,1,0,0,0,1,0,0,0
2002,Cuba,40,0,0,0,0,0,0,0,0,0,0,0,0
2002,Cyprus,352,3,0,0,0,2,0,2,0,3,0,0,0
2002,Czech Republic,316,0,0,0,0,0,0,0,0,0,0,0,0
2002,Denmark,390,0,0,0,0,0,0,0,0,0,0,0,0
2002,Djibouti,522,1,1,0,0,1,0,0,0,0,1,1,1
2002,Dominican Republic,42,1,0,0,0,1,0,0,0,0,1,1,1
2002,Ecuador,130,15,3,0,0,6,2,0,0,9,1,1,1
2002,Egypt,651,13,0,0,1,3,0,0,0,3,0,1,0
2002,El Salvador,92,0,0,0,0,0,0,0,0,0,0,0,0
2002,Equatorial Guinea,411,0,0,0,0,0,0,0,0,0,0,0,0
2002,Eritrea,531,0,0,0,0,0,0,0,0,0,0,0,0
2002,Estonia,366,4,0,0,0,1,2,0,0,3,0,0,0
2002,Ethiopia,530,5,0,1,0,2,0,0,0,1,2,2,2
2002,Finland,375,0,0,0,0,0,0,0,0,0,0,0,0
2002,France,220,13,5,0,1,3,2,0,0,8,1,0,0
2002,Gabon,481,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0
2002,Georgia,372,0,0,0,0,0,0,0,0,0,0,0,0
2002,Germany,255,4,2,0,0,3,0,0,0,1,2,0,0
2002,Ghana,452,0,0,0,0,0,0,0,0,0,0,0,0
2002,Greece,350,1,1,0,0,0,0,0,0,0,1,0,0
2002,Guatemala,90,10,4,0,0,2,1,1,0,4,4,0,0
2002,Guinea,438,0,0,0,0,0,0,0,0,0,0,0,0
2002,Guinea-Bissau,404,0,0,0,0,0,0,0,0,0,0,0,0
2002,Guyana,110,1,0,0,0,0,0,0,1,0,1,1,1
2002,Haiti,41,6,0,0,0,1,0,4,0,2,2,0,0
2002,Honduras,91,4,1,1,0,2,0,0,0,3,1,0,0
2002,Hungary,310,2,0,0,0,2,0,0,0,2,0,0,0
2002,India,750,4,0,0,1,2,0,0,1,2,2,0,0
2002,Indonesia,850,6,0,0,2,1,0,2,1,6,0,0,0
2002,Iran,630,13,2,0,0,6,0,0,0,8,0,1,0
2002,Iraq,645,1,0,0,0,1,0,0,0,1,0,0,0
2002,Ireland,205,1,0,0,0,1,0,0,0,1,0,0,0
2002,Italy,325,78,11,1,0,8,0,3,0,16,1,0,0
2002,Ivory Coast,437,1,0,0,0,1,0,0,0,1,0,0,0
2002,Jamaica,51,1,0,0,0,1,0,0,0,1,0,0,0
2002,Japan,740,0,0,0,0,0,0,0,0,0,0,0,0
2002,Jordan,663,0,0,0,0,0,0,0,0,0,0,0,0
2002,Kazakhstan,705,1,0,0,0,1,0,0,0,1,0,0,0
2002,Kenya,501,6,0,1,1,3,0,3,0,5,1,1,1
2002,Kuwait,690,0,0,0,0,0,0,0,0,0,0,0,0
2002,Kyrgyzstan,703,38,1,0,1,11,0,1,0,13,1,1,1
2002,Laos,812,0,0,0,0,0,0,0,0,0,0,0,0
2002,Latvia,367,6,2,0,0,4,0,0,0,6,0,0,0
2002,Lebanon,660,5,0,0,0,5,0,0,0,5,0,0,0
2002,Lesotho,570,1,0,0,0,1,0,0,0,0,1,0,0
2002,Liberia,450,2,0,0,0,2,0,0,0,2,0,1,0
2002,Libya,620,0,0,0,0,0,0,0,0,0,0,0,0
2002,Lithuania,368,0,0,0,0,0,0,0,0,0,0,0,0
2002,Luxembourg,212,0,0,0,0,0,0,0,0,0,0,0,0
2002,Macedonia,343,15,3,0,0,5,0,0,0,7,1,0,0
2002,Madagascar,580,46,0,0,0,2,0,6,0,2,4,2,1
2002,Malawi,553,2,0,0,0,2,0,0,0,0,2,0,0
2002,Malaysia,820,4,1,0,0,1,0,0,1,2,1,0,0
2002,Mali,432,2,0,0,0,1,0,0,0,1,0,0,0
2002,Mauritania,435,1,0,0,0,1,0,0,0,1,0,0,0
2002,Mauritius,590,0,0,0,0,0,0,0,0,0,0,0,0
2002,Mexico,70,5,0,1,0,0,0,0,0,0,1,0,0
2002,Moldova,359,118,0,0,0,7,0,3,4,8,0,0,0
2002,Mongolia,712,1,0,1,0,0,0,0,0,1,0,0,0
2002,Morocco,600,0,0,0,0,0,0,0,0,0,0,0,0
2002,Mozambique,541,0,0,0,0,0,0,0,0,0,0,0,0
2002,Myanmar,775,0,0,0,0,0,0,0,0,0,0,0,0
2002,Namibia,565,5,1,1,0,3,0,0,1,4,1,0,0
2002,Nepal,790,42,0,0,1,5,0,0,0,5,0,2,0
2002,Netherlands,210,0,0,0,0,0,0,0,0,0,0,0,0
2002,Nicaragua,93,2,0,0,0,0,0,2,0,2,0,0,0
2002,Niger,436,7,1,0,1,7,0,0,0,4,3,1,0
2002,Nigeria,475,3,0,0,0,1,0,0,0,0,1,0,0
2002,North Korea,731,0,0,0,0,0,0,0,0,0,0,0,0
2002,Norway,385,0,0,0,0,0,0,0,0,0,0,0,0
2002,Oman,698,0,0,0,0,0,0,0,0,0,0,0,0
2002,Pakistan,770,4,0,0,0,3,0,1,0,3,1,0,0
2002,Panama,95,0,0,0,0,0,0,0,0,0,0,0,0
2002,Papua New Guinea,910,0,0,0,0,0,0,0,0,0,0,0,0
2002,Paraguay,150,7,0,0,0,4,0,0,0,4,0,0,0
2002,Peru,135,40,1,0,0,10,0,0,0,8,2,1,1
2002,Philippines,840,0,0,0,0,0,0,0,0,0,0,0,0
2002,Poland,290,4,2,0,0,1,3,1,0,4,0,0,0
2002,Portugal,235,0,0,0,0,0,0,0,0,0,0,0,0
2002,Qatar,694,0,0,0,0,0,0,0,0,0,0,0,0
2002,Romania,360,3,1,0,0,2,0,0,0,3,0,0,0
2002,Russia,365,1,0,0,0,1,0,0,0,1,0,0,0
2002,Rwanda,517,0,0,0,0,0,0,0,0,0,0,0,0
2002,Saudi Arabia,670,0,0,0,0,0,0,0,0,0,0,0,0
2002,Senegal,433,1,0,0,0,1,0,0,0,1,0,0,0
2002,Sierra Leone,451,0,0,0,0,0,0,0,0,0,0,0,0
2002,Singapore,830,0,0,0,0,0,0,0,0,0,0,0,0
2002,Slovak Republic,317,0,0,0,0,0,0,0,0,0,0,0,0
2002,Slovenia,349,0,0,0,0,0,0,0,0,0,0,0,0
2002,Somalia,520,0,0,0,0,0,0,0,0,0,0,0,0
2002,South Africa,560,2,0,1,0,1,0,0,0,1,1,0,0
2002,South Korea,732,43,10,0,0,3,0,0,0,12,1,1,1
2002,Spain,230,5,3,0,0,2,0,0,0,4,1,0,0
2002,Sri Lanka,780,0,0,0,0,0,0,0,0,0,0,0,0
2002,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0
2002,Suriname,115,9,3,0,0,1,0,0,0,4,0,0,0
2002,Swaziland,572,4,0,0,0,3,0,0,1,3,0,0,0
2002,Sweden,380,0,0,0,0,0,0,0,0,0,0,0,0
2002,Switzerland,225,0,0,0,0,0,0,0,0,0,0,0,0
2002,Syria,652,0,0,0,0,0,0,0,0,0,0,0,0
